dict,L,headword_slp1,parvan,cited_verse,adhyaya,shloka,vulgate,critical,verdict,critical_evidence,critical_score,bori_locus
MW,34514,upaciti,3,15144,251,21,present,present,present/present,quote-exact,1.0,"03,239.18a"
MW,34527,upacCanna,1,5005,128,42,present,absent,present/absent,none,0.343,"09,8.23c"
MW,34528,upacCanna,1,6006,152,31,present,present,present/present,quote-exact,0.889,"01,139.27c"
MW,34530,upacCanda,13,3300,65,12,present,present,present/present,quote-exact,1.0,"13,64.12c"
MW,34537,upajan,13,6689,145,7,present,present,present/present,quote-exact,0.917,"13,133.7a"
MW,34554,upajap,12,2633,69,38,present,present,present/present,quote-exact,0.892,"12,69.36a"
MW,34563,upajalpin,1,5396,135,9,present,present,present/present,quote-exact,0.9,"01,125.9a"
MW,34599,upajijYAsu,12,3884,104,37,present,present,present/present,quote-exact,0.895,"12,105.37a"
MW,34619,upatapta,3,71,2,25,present,present,present/present,quote-exact,1.0,"03,2.24a"
MW,34667,upadah,3,546,12,86,present,present,present/present,quote-exact,1.0,"03,13.78a"
MW,34744,upadIpayitvA,3,10230,115,45,present,present,present/present,quote-exact,1.0,"03,115.29c"
MW,34971,upaniSamya,8,1738,37,32,present,present,present/present,quote-exact,1.0,"08,26.61c"
MW,35026,upanftta,5,4100,124,36,present,present,present/present,quote-exact,1.0,"05,122.34c"
MW,35257,upaBU,12,3514,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,35774,upavAhin,1,2367,63,35,present,present,present/present,quote-exact,1.0,"01,57.32c"
MW,35799,upaviS,1,573,2,344,present,present,present/present,quote-exact,1.0,"01,2.211a"
MW,35830,upavIjita,1,1308,27,5,present,present,present/present,quote-exact,1.0,"01,23.3c"
MW,35861,upavyaD,7,6534,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,35915,upaSalya,3,641,15,6,present,present,present/present,quote-fuzzy,0.848,"03,16.6c"
MW,35980,upaSruti,5,30,2,4,present,present,present/present,quote-exact,1.0,"05,2.4a"
MW,36073,upasaMgata,1,6897,179,14,present,present,present/present,quote-exact,1.0,"01,170.14a"
MW,36082,upasaMgraha,4,517,17,16,present,present,present/present,quote-exact,1.0,"04,16.11a"
MW,36119,upasadana,3,17169,309,17,present,present,present/present,quote-exact,1.0,"03,293.16a"
MW,36212,upasiD,7,1748,42,8,present,present,present/present,quote-exact,1.0,"07,41.7a"
MW,36276,upasarpa,3,2513,64,113,present,present,present/present,quote-exact,0.902,"03,61.108a"
MW,36363,upasTAnagfha,1,5003,128,40,present,absent,present/absent,none,0.0,
MW,36486,upahA,13,2028,31,21,present,present,present/present,quote-exact,1.0,"13,32.20a"
MW,36489.1,upahita,12,5219,140,26,present,present,present/present,quote-exact,1.0,"12,138.26a"
MW,36492,upahf,2,862,22,9,present,present,present/present,quote-exact,1.0,"02,20.8a"
MW,36560,upAkf,3,10278,118,1,present,present,present/present,quote-exact,1.0,"03,118.1a"
MW,36599,upAgnikA,13,2460,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,36614,upAcar,2,408,10,26,present,absent,present/absent,none,0.353,"14,27.21a"
MW,36673.40,upADi,3,13017,190,9,present,present,present/present,quote-exact,1.0,"03,188.10a"
MW,36708,upAnI,5,1339,37,6,present,present,present/present,quote-fuzzy,0.741,"05,37.6a"
MW,36730,upAnvAruh,5,4745,142,2,present,present,present/present,quote-exact,1.0,"06,24.2"
MW,36845,upASlizwa,1,1125,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,36891,upAstamanavelA,10,1,1,1,present,present,present/present,quote-exact,1.0,"10,1.1a"
MW,37478,ulUKala,3,10520,126,38,present,present,present/present,quote-exact,0.906,"03,126.36c"
MW,37696,uzaMgu,13,7667,165,41,present,present,present/present,quote-exact,1.0,"13,151.34a"
MW,37698,uzaMgu,13,1219,17,105,absent,unchecked,absent/unchecked,no-adjudicable-half,0.0,
MW,37826,uzRIgaNga,3,10698,133,25,present,present,present/present,quote-exact,1.0,"03,133.22a"
MW,38117,UrDvam,1,3606,90,7,present,present,present/present,quote-exact,1.0,"01,85.7a"
MW,38205.1,UrDvapravarzin,12,2147,59,26,present,present,present/present,quote-exact,1.0,"12,59.26c"
MW,38557,ftukAla,3,14763,236,23,present,present,present/present,quote-exact,0.942,"03,225.23c"
MW,38945,fdDita,18,105,3,25,present,present,present/present,quote-exact,0.882,"18,3.23c"
MW,39250,ekacCAya,4,1858,58,35,present,present,present/present,quote-exact,0.886,"04,53.32a"
MW,39368,ekaniScaya,1,7625,207,15,present,present,present/present,quote-exact,0.853,"01,199.15a"
MW,39369,ekaniScaya,1,7624,207,14,present,present,present/present,quote-exact,1.0,"01,199.14c"
MW,39454,ekapuzkala,5,3350,95,11,present,present,present/present,quote-exact,1.0,"05,91.9a"
MW,39486,ekaBojana,13,6238,136,19,present,absent,present/absent,none,0.286,"13,110.108a"
MW,39636,ekaSata,3,101,2,55,present,present,present/present,quote-exact,1.0,"03,2.53a"
MW,39654,ekaSAyin,13,355,7,12,present,present,present/present,quote-exact,1.0,"13,7.12a"
MW,39801,ekAnaMSA,3,14129,218,8,present,present,present/present,quote-exact,1.0,"03,208.8a"
MW,39912.2,ekAhan,17,67,2,21,present,present,present/present,quote-exact,1.0,"17,2.21a"
MW,39952.3,ekatas,13,2230,38,29,present,present,present/present,quote-exact,1.0,"13,38.29c"
MW,39974,ekzya,2,2389,71,10,present,present,present/present,quote-fuzzy,0.771,"02,63.10a"
MW,40029.5,etA,3,8384,90,13,present,present,present/present,quote-exact,1.0,"03,88.22c"
MW,40132,eraka,1,2154,57,13,present,present,present/present,quote-fuzzy,0.688,"01,52.12c"
MW,40181.2,eva,3,2825,72,18,present,present,present/present,quote-exact,1.0,"03,70.16c"
MW,40216,evaMgate,3,15109,249,40,present,present,present/present,quote-exact,1.0,"03,238.36e"
MW,40487,EnDana,3,149,3,19,present,present,present/present,quote-exact,1.0,"03,3.21a"
MW,40539,Elavila,7,2263,61,3,present,absent,present/absent,none,0.367,"03,53.12c"
MW,41147,OpAyika,5,7019,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,41227,Orva,1,6802,176,44,present,present,present/present,quote-exact,1.0,"01,166.40a"
MW,41231,Orva,1,387,2,158,present,present,present/present,quote-exact,1.0,"01,2.107a"
MW,41266,OSanasa,1,3376,81,38,present,present,present/present,quote-fuzzy,0.788,"01,76.35c"
MW,41269,OSanasa,3,7005,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,41277,OSIra,12,2299,60,32,present,present,present/present,quote-exact,1.0,"12,60.32a"
MW,41289,OzadaSvi,1,3664,93,1,present,present,present/present,quote-exact,1.0,"01,88.1c"
MW,41325,Ozwrika,8,2095,45,25,present,present,present/present,quote-exact,0.875,"08,30.70a"
MW,41338,ka,1,32,1,78,present,absent,present/absent,none,0.0,
MW,41379,kaMsakeSInizUdana,3,623,14,10,present,present,present/present,quote-exact,1.0,"03,15.10a"
MW,41381,kaMsanizUdana,3,15528,263,8,present,absent,present/absent,none,0.484,"09,43.45c"
MW,41389,kaMsavidrAvaRakarI,4,180,6,3,present,absent,present/absent,none,0.286,"13,14.137c"
MW,41535,kakzA,12,7269,200,34,present,present,present/present,quote-exact,1.0,"12,193.32c"
MW,41550,kakzAgni,3,14757,236,17,present,present,present/present,quote-exact,1.0,"03,225.17a"
MW,41603,kaNka,1,2633,66,69,present,present,present/present,quote-exact,1.0,"01,60.67a"
MW,41646,kaNkaRa,3,15757,271,41,present,present,present/present,quote-exact,1.0,"03,255.41a"
MW,41650,kaNkaRA,9,2634,46,16,present,present,present/present,quote-exact,1.0,"09,45.16a"
MW,41842,kaYcideka,5,934,31,19,present,present,present/present,quote-fuzzy,0.645,"05,31.19a"
MW,41843,kaYcidevA,5,2595,72,15,present,present,present/present,quote-exact,0.853,"05,70.15c"
MW,41916,kawakawa,12,10364,285,44,present,absent,present/absent,none,0.378,"13,14.181a"
MW,42309,kaRapAyin,8,744,18,18,present,present,present/present,quote-exact,0.881,"08,13.18a"
MW,42393,kaRwaka,1,3559,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,42681,katT,4,1252,38,21,present,present,present/present,quote-exact,1.0,"04,36.19a"
MW,42686,katTita,1,5995,152,20,present,present,present/present,quote-exact,1.0,"01,139.16a"
MW,42692,kaT,3,10668,132,18,present,present,present/present,quote-exact,1.0,"03,132.16a"
MW,42703,kaTayAna,3,2906,74,17,present,present,present/present,quote-exact,1.0,"03,72.17c"
MW,42729,kaTAmAtrAvaSezita,15,988,36,32,present,present,present/present,quote-exact,0.895,"15,44.32c"
MW,42809,kadambakIkf,7,6276,146,129,present,present,present/present,quote-exact,0.974,"07,121.38c"
MW,43020,kanapa,3,810,20,34,present,present,present/present,quote-exact,0.892,"03,21.32c"
MW,43069,kanIyasa,13,2560,47,61,present,present,present/present,quote-exact,1.0,"13,47.61a"
MW,43095,kanyA,3,8115,84,137,present,present,present/present,quote-fuzzy,0.743,"03,82.117c"
MW,43106,kanyAgarBa,12,49,2,5,present,present,present/present,quote-exact,1.0,"12,2.5a"
MW,43205,kandada,12,10403,287,16,present,present,present/present,quote-exact,1.0,"12,276.15c"
MW,43326,kapawa,1,2534,65,26,present,present,present/present,quote-exact,1.0,"01,59.26a"
MW,43406,kapAlamocana,3,7007,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,43438,kapi,13,7045,149,109,absent,unchecked,absent/unchecked,no-adjudicable-half,0.0,
MW,43499,kapIndra,13,7002,149,66,absent,unchecked,absent/unchecked,no-adjudicable-half,0.0,
MW,43500,kapIndra,13,629,14,38,present,present,present/present,quote-exact,1.0,"13,14.21c"
MW,43532,kapila,3,8010,84,32,present,present,present/present,quote-exact,1.0,"03,82.28a"
MW,43535,kapila,3,14197,221,22,present,present,present/present,quote-exact,1.0,"03,211.22c"
MW,43536,kapila,3,154,3,24,present,absent,present/absent,none,0.469,"03,3.26a"
MW,43550,kapilA,3,14233,222,26,present,present,present/present,quote-exact,1.0,"03,212.24e"
MW,43580,kapilAtIrTa,3,6017,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,43925,kampana,1,2836,69,23,present,present,present/present,quote-exact,1.0,"01,63.17c"
MW,43928,kampana,2,117,4,22,present,present,present/present,quote-exact,1.0,"02,4.19c"
MW,43932,kampana,5,7239,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,43940,kampita,4,1290,39,6,present,present,present/present,quote-exact,1.0,"04,37.6a"
MW,43970,kambala,6,454,12,13,present,present,present/present,quote-exact,0.947,"06,13.13a"
MW,43992,kambu,4,255,9,12,present,present,present/present,quote-exact,1.0,"04,8.12c"
MW,44048,karakftAtman,13,1625,23,54,present,present,present/present,quote-exact,1.0,"13,24.54a"
MW,44052,karagrahaRa,2,900,23,11,present,absent,present/absent,none,0.486,"03,277.40a"
MW,44087,karatoyinI,13,4887,102,45,present,present,present/present,quote-exact,1.0,"13,105.45c"
MW,44120,karapuwa,14,1928,65,16,present,present,present/present,quote-exact,1.0,"14,64.13c"
MW,44172,karavIra,1,1557,35,12,present,present,present/present,quote-fuzzy,0.778,"01,31.12c"
MW,44208,karasTAlin,13,1243,17,129,absent,unchecked,absent/unchecked,no-adjudicable-half,0.0,
MW,44240.06,karaRa,1,2446,63,114,present,absent,present/absent,none,0.351,"01,45.14a"
MW,44284.40,karaBa,2,577,14,13,present,present,present/present,quote-fuzzy,0.821,"02,13.11c"
MW,44373,karadIkfta,1,4462,113,38,present,present,present/present,quote-exact,1.0,"01,105.21a"
MW,44374,karapaRya,2,1052,28,15,present,present,present/present,quote-fuzzy,0.711,"02,25.15a"
MW,44377,karaprada,3,14774,237,3,present,present,present/present,quote-exact,1.0,"03,226.3a"
MW,44393,karakAyu,1,6982,183,5,present,present,present/present,quote-exact,1.0,"01,174.5a"
MW,44419,karawa,6,370,9,62,present,present,present/present,quote-fuzzy,0.722,"06,10.60c"
MW,44457,karamBA,1,3775,95,22,present,present,present/present,quote-exact,1.0,"01,90.21B"
MW,44483,karahAwaka,2,1173,31,69,present,present,present/present,quote-exact,0.875,"02,28.47a"
MW,44602,karUza,2,577,14,13,present,present,present/present,quote-fuzzy,0.821,"02,13.11c"
MW,44606,karUzaka,3,10039,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,44616,karowaka,1,1553,35,8,present,present,present/present,quote-fuzzy,0.806,"01,31.8a"
MW,44708,karkara,1,1561,35,16,present,present,present/present,quote-fuzzy,0.759,"01,31.15e"
MW,44762,karkowaka,8,2066,44,43,present,present,present/present,quote-exact,1.0,"08,30.45c"
MW,44825,karRajit,8,4798,91,51,present,absent,present/absent,none,0.385,"03,234.23e"
MW,44887,karRaprAvaraRA,9,2643,46,25,present,present,present/present,quote-exact,1.0,"09,45.24c"
MW,44925,karRavezwa,1,2696,67,60,present,present,present/present,quote-exact,1.0,"01,61.55c"
MW,45161,kardama,1,1561,35,16,present,present,present/present,quote-fuzzy,0.759,"01,31.15e"
MW,45179,kardamila,3,10692,133,19,present,present,present/present,quote-exact,1.0,"03,133.18c"
MW,45398,karmavajra,1,6487,169,8,present,present,present/present,quote-exact,1.0,"01,157.8a"
MW,45525.2,karvawa,2,1098,30,24,present,present,present/present,quote-exact,0.912,"02,27.22a"
MW,45531,karSana,13,6307,139,20,present,present,present/present,quote-exact,0.897,"13,126.20c"
MW,45556,karzaRa,3,10082,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
MW,45580,kal,3,14853,240,5,present,present,present/present,quote-exact,1.0,"03,229.5c"
MW,45623,kalakala,12,10378,286,12,present,present,present/present,quote-exact,1.0,"12,275.12a"
MW,45816,kalaha,12,5349,141,85,present,present,present/present,quote-fuzzy,0.843,"12,139.81a"
MW,45861.08,kalApa,3,11454,155,18,present,present,present/present,quote-exact,1.0,"03,153.18a"
MW,45863.05,kalApin,3,11585,158,62,present,present,present/present,quote-fuzzy,0.686,"03,155.54e"
MW,45865,kalApUrRa,4,1299,39,15,present,present,present/present,quote-exact,1.0,"04,37.14a"
MW,45904,kalANgala,3,642,15,7,present,present,present/present,quote-exact,1.0,"03,16.7a"
MW,45930,kali,12,361,12,30,present,present,present/present,quote-exact,1.0,"12,12.28a"
MW,45932,kali,13,1192,17,78,absent,unchecked,absent/unchecked,no-adjudicable-half,0.0,
MW,46086,kalpa,12,10368,286,2,present,present,present/present,quote-exact,1.0,"12,275.2c"
MW,46127,kalpamAtra,12,10368,286,2,present,present,present/present,quote-exact,1.0,"12,275.2c"
MW,46167,kalpotTAyin,5,135,7,5,present,present,present/present,quote-exact,1.0,"05,7.3c"
MW,46180,kalpana,13,2784,53,30,present,present,present/present,quote-exact,1.0,"13,53.29a"
MW,46242,kalmAzI,1,6360,164,9,present,present,present/present,quote-exact,1.0,"01,152.7a"
MW,46257,kalya,2,347,8,36,present,present,present/present,quote-exact,1.0,"02,8.33c"
MW,46282,kalyotTAyin,5,4616,138,8,present,present,present/present,quote-fuzzy,0.765,"05,136.7a"
MW,46297,kalyARI,9,2625,46,7,present,present,present/present,quote-fuzzy,0.838,"09,45.7a"
MW,46522,kavi,13,4123,85,108,present,present,present/present,quote-exact,1.0,"13,85.17e"
MW,46524,kavi,1,2606,66,42,present,present,present/present,quote-exact,1.0,"01,60.41c"
MW,46669,kaSeraka,2,397,10,15,present,present,present/present,quote-exact,1.0,"02,10.14c"
MW,46674,kaSerumat,3,491,12,31,present,present,present/present,quote-exact,1.0,"03,13.28a"
MW,46708,kaSyapa,1,2598,66,34,present,present,present/present,quote-exact,1.0,"01,60.33a"
MW,46755,kazAya,14,1280,46,22,present,present,present/present,quote-exact,1.0,"14,46.28e"
MW,46779,kazAya,2,675,16,17,present,present,present/present,quote-exact,1.0,"02,15.16a"
MW,46779,kazAya,12,568,18,34,present,present,present/present,quote-exact,0.969,"12,18.33a"
MW,46874,kasAras,13,736,14,145,present,absent,present/absent,none,0.0,
MW,46915,kAMsya,13,94,2,9,present,present,present/present,quote-exact,1.0,"13,2.9a"
MW,46927,kAMsyadoha,13,71,1,71,present,present,present/present,quote-exact,1.0,"13,1.64a"
MW,46928,kAMsyadohana,2,53,2,33,present,absent,present/absent,none,0.486,"02,30.14c"
MW,46940,kAMsyopadoha,3,186,3,56,present,absent,present/absent,none,0.429,"14,44.14c"
MW,46940,kAMsyopadoha,3,186,3,56,present,absent,present/absent,none,0.429,"14,44.14c"
MW,46941,kAMsyopadohana,13,64,1,64,present,present,present/present,quote-exact,1.0,"13,1.57a"
MW,46956,kAkI,1,2620,66,56,present,present,present/present,quote-exact,1.0,"01,60.54c"
MW,46996,kAkatAlIyam,12,6596,179,26,present,present,present/present,quote-exact,1.0,"12,172.26a"
MW,47080,kAkavASika,8,41,2,17,present,present,present/present,quote-exact,1.0,"08,1.40c"
MW,47090,kAkasparSa,12,177,7,22,present,present,present/present,quote-exact,1.0,"12,7.21a"
MW,47180,kAkAkft,8,1932,41,59,present,present,present/present,quote-exact,0.879,"08,28.47c"
MW,47211,kAkutsTa,3,13516,201,15,present,present,present/present,quote-exact,1.0,"03,192.11e"
MW,47224,kAkudIka,5,3490,98,15,present,present,present/present,quote-exact,1.0,"05,96.15a"
MW,47256,kAkzIva,2,802,21,5,present,present,present/present,quote-exact,1.0,"02,19.5a"
MW,47264,kAkzIvatI,1,4695,121,17,present,present,present/present,quote-exact,1.0,"01,112.15a"
MW,47386,kAYcanavarman,5,189,8,18,present,present,present/present,quote-exact,1.0,"05,8.12a"
MW,47396,kAYcanANgadin,12,4,1,4,present,present,present/present,quote-exact,1.0,"12,1.4a"
MW,47397,kAYcanAcala,1,67,1,113,present,present,present/present,quote-exact,1.0,"01,1.68c"
MW,47417,kAYci,1,6684,173,39,present,absent,present/absent,none,0.514,"03,110.7c"
MW,47500.30,kARqa,13,265,5,3,present,present,present/present,quote-exact,1.0,"13,5.2a"
MW,47686,kAdrava,5,1708,44,25,present,present,present/present,quote-exact,0.982,"05,44.18c"
MW,47711,kAnIna,1,3802,95,49,present,present,present/present,quote-exact,0.941,"01,90.52A"
MW,47725,kAnta,3,14631,232,4,present,absent,present/absent,none,0.27,"14,60.7a"
MW,47740,kAntatva,3,14437,229,36,present,present,present/present,quote-exact,1.0,"03,218.34c"
MW,47766,kAntikosala,6,9,1,8,present,present,present/present,quote-exact,1.0,"06,1.8a"
MW,47798,kAntAravAsinI,6,23,1,22,present,present,present/present,quote-exact,1.0,"06,1.22a"
MW,47801,kAntAraka,2,1117,31,13,present,absent,present/absent,none,0.231,"03,163.43a"
MW,47818,kAMdiS,12,6320,171,28,present,present,present/present,quote-exact,0.944,"12,165.25c"
MW,47818,kAMdiS,3,11113,145,51,present,present,present/present,quote-exact,0.865,"03,145.41a"
MW,47819,kAMdigBUta,5,1870,48,63,present,present,present/present,quote-exact,0.922,"05,47.57a"
MW,47821,kAMdiSIka,9,134,3,9,present,absent,present/absent,none,0.429,"07,32.2a"
MW,47836,kApaTa,5,4193,127,22,present,present,present/present,quote-exact,1.0,"05,125.22a"
MW,47857,kApAlin,13,1217,17,103,absent,unchecked,absent/unchecked,no-adjudicable-half,0.0,
MW,47899,kApI,6,9,1,8,present,present,present/present,quote-exact,1.0,"06,1.8a"
MW,47925,kApoti,14,2712,90,24,present,present,present/present,quote-exact,1.0,"14,93.2a"
MW,47945,kAma,1,2596,66,32,present,present,present/present,quote-exact,1.0,"01,60.31a"
MW,47956,kAmA,1,3774,95,21,present,present,present/present,quote-exact,1.0,"01,90.20B"
MW,47959,kAma,3,5047,82,105,present,present,present/present,quote-exact,0.923,"03,80.113c"
MW,47976,kAmakAma,3,11256,148,10,present,absent,present/absent,none,0.387,"14,71.18a"
MW,48015,kAmacarI,9,2641,46,23,present,present,present/present,quote-exact,1.0,"09,45.22c"
MW,48025,kAmacArin,13,2265,40,19,present,present,present/present,quote-exact,1.0,"13,40.18c"
MW,48051,kAmada,3,154,3,24,present,absent,present/absent,none,0.469,"03,3.26a"
MW,48052,kAmada,3,14631,232,4,present,absent,present/absent,none,0.27,"14,60.7a"
